ccp,HS_GPA,medianIncome,TERM_GPA,Early_alert,Persist,Retained,Scholarship Level_1.0,Scholarship Level_2.0,Scholarship Level_3.0,Scholarship Level_4.0,Scholarship Level_5.0,SEX_M,OBOR_RANK_JR,OBOR_RANK_NU,OBOR_RANK_SO,OBOR_RANK_SR,LIVING_CODE_OTHER
0.0,4.201,90690.0,3.8,0,1,1,1,0,0,0,0,0,0,0,0,0,0
12.0,4.453,63095.0,3.65,0,1,1,1,0,0,0,0,1,0,0,0,0,0
10.0,4.279,53273.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
10.0,4.0,81744.0,4.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
13.0,4.0,71232.0,3.8,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18.0,4.325,83207.0,3.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
0.0,3.707,37290.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
35.0,3.474,48228.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
15.0,4.163,87569.0,4.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
18.0,4.347,137011.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
21.0,4.458,63376.0,4.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
13.0,3.993,81564.0,4.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
14.0,4.339,75031.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6.0,3.888,30379.0,4.0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
21.0,4.179,120957.0,3.77,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7.0,4.0,54507.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6.0,4.053,58523.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
39.0,4.29,0.0,4.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
16.0,4.191,46460.0,3.53,0,1,1,1,0,0,0,0,0,0,0,0,0,1
22.0,4.241,68490.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
26.0,3.941,115736.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
32.0,4.043,45965.0,4.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
18.0,4.41,68603.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8.0,4.0,64904.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
15.0,4.414,76034.0,3.67,0,1,1,1,0,0,0,0,0,0,0,0,0,0
23.0,4.145,100933.0,3.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0
15.0,3.962,91660.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39.0,4.071,60322.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
32.5,3.965,57783.0,3.6,0,1,1,1,0,0,0,0,0,0,0,1,0,0
11.0,4.03,101642.0,3.44,0,1,1,1,0,0,0,0,0,0,0,0,0,0
9.0,4.214,50696.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18.0,4.065,171973.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
25.0,4.2,89113.0,3.8,0,1,1,1,0,0,0,0,1,0,0,0,0,0
12.0,3.965,56884.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
9.0,3.87,104520.0,3.54,0,1,1,1,0,0,0,0,0,0,0,0,0,0
21.0,4.159,68822.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
23.0,3.977,119331.0,3.8,0,1,1,1,0,0,0,0,0,0,0,0,0,0
41.0,3.98,70938.0,4.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
50.0,4.431,68349.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
24.0,4.437,74852.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
41.0,3.847,71699.0,3.44,0,1,1,1,0,0,0,0,1,0,0,1,0,0
23.0,4.176,51719.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
54.0,4.104,53832.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
20.0,4.138,98256.0,3.81,0,1,1,1,0,0,0,0,0,0,0,0,0,0
4.0,4.2,53506.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
24.0,4.593,88656.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
28.0,4.395,90032.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
9.0,4.185,67891.0,3.81,0,1,1,1,0,0,0,0,0,0,0,0,0,0
29.0,4.0,78705.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
39.0,4.721,62832.0,4.0,0,1,1,1,0,0,0,0,1,0,0,1,0,1
21.0,4.59,164486.0,3.29,0,1,1,1,0,0,0,0,0,0,0,0,0,0
32.0,4.024,92764.0,3.11,1,1,1,1,0,0,0,0,1,0,0,1,0,0
12.0,4.157,85201.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
40.0,4.544,75038.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
4.0,4.22,31477.0,3.47,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24.0,4.259,82691.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
16.0,4.0,82642.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
16.0,4.021,154292.0,3.06,0,0,1,1,0,0,0,0,1,0,0,0,0,0
13.0,3.918,50513.0,2.6,1,1,1,1,0,0,0,0,1,0,0,0,0,0
0.0,4.0,75564.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
0.0,4.176,155916.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
21.0,4.42,69218.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
30.0,4.16,122200.0,3.79,0,1,1,1,0,0,0,0,0,0,0,1,0,0
43.0,4.402,113206.0,3.6,0,1,1,1,0,0,0,0,1,0,0,1,0,0
27.0,4.67,64859.0,3.79,0,1,1,1,0,0,0,0,1,0,0,0,0,0
6.0,4.0,83395.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
39.0,4.439,50385.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
0.0,4.169,55649.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
17.0,4.234,94479.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
21.0,3.986,103679.0,3.79,0,1,1,1,0,0,0,0,0,0,0,0,0,0
29.0,4.537,66705.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
30.0,4.193,108815.0,3.6,1,1,1,1,0,0,0,0,0,0,0,1,0,0
62.0,4.458,60560.0,4.0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
31.0,4.484,100340.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
15.0,4.168,91432.0,3.79,0,1,1,1,0,0,0,0,0,0,0,0,0,0
25.0,4.2,79382.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
8.0,4.0,60939.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
0.0,4.421,77945.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
25.0,4.415,72002.0,3.92,0,0,1,1,0,0,0,0,1,0,0,0,0,0
31.0,4.616,70983.0,3.36,0,1,1,1,0,0,0,0,1,0,0,1,0,1
3.0,4.0,44178.0,3.83,0,1,1,1,0,0,0,0,0,0,0,0,0,1
22.0,4.14,101799.0,3.56,0,1,1,1,0,0,0,0,0,0,0,0,0,0
34.0,3.956,47247.0,3.81,1,1,1,1,0,0,0,0,0,0,0,1,0,0
14.0,4.361,80402.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
20.0,4.185,37749.0,4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
47.0,4.116,67658.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
25.0,4.333,100446.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
42.0,4.59,101259.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
24.0,4.469,122488.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
29.0,4.213,106745.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
26.0,4.539,113959.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6.0,4.057,91771.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
10.0,3.921,68904.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
12.0,4.618,82099.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
3.0,4.367,108809.0,2.31,0,1,1,1,0,0,0,0,0,0,0,0,0,0
10.0,4.341,78685.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,4.192,90834.0,3.31,0,1,1,1,0,0,0,0,1,0,0,0,0,0
37.0,4.262,125354.0,3.81,0,1,1,1,0,0,0,0,0,0,0,1,0,0
27.0,4.528,92438.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
26.0,4.306,62181.0,3.75,0,1,1,1,0,0,0,0,0,0,0,0,0,0
42.0,4.233,91721.0,4.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
31.0,4.28,77837.0,4.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
23.0,4.11,79869.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
15.0,4.24,60149.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
16.0,3.981,92209.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
23.0,3.936,76091.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
18.0,4.099,54469.0,3.54,0,1,1,1,0,0,0,0,1,0,0,0,0,0
7.0,4.0,57359.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
0.0,4.29,76551.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
11.0,4.121,85524.0,3.87,0,1,1,1,0,0,0,0,1,0,0,0,0,1
60.0,4.563,59384.0,3.58,1,1,1,1,0,0,0,0,0,1,0,0,0,0
18.0,4.392,64288.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
16.0,4.138,50242.0,3.94,0,1,1,1,0,0,0,0,0,0,0,0,0,0
21.0,4.223,65552.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
16.0,4.29,54737.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,4.22,160785.0,2.6,1,1,1,1,0,0,0,0,0,0,0,0,0,0
25.0,4.26,52383.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
0.0,4.255,25899.0,3.6,0,1,1,1,0,0,0,0,1,0,0,0,0,1
9.0,4.604,47268.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
26.0,4.15,103618.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22.0,4.2,77862.0,3.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0
20.0,4.083,58634.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
21.0,3.979,176639.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
16.0,4.216,95059.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
39.0,4.275,104927.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
19.0,4.495,80202.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
29.0,4.99,79603.0,3.94,0,1,1,1,0,0,0,0,0,0,0,0,0,0
23.0,4.275,45437.0,3.44,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22.0,4.51,113295.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
46.0,3.966,110862.0,3.44,0,1,1,1,0,0,0,0,0,0,0,1,0,0
22.0,4.357,51136.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8.0,4.044,70546.0,3.81,0,1,1,1,0,0,0,0,0,0,0,0,0,0
37.0,4.617,104058.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
16.0,4.165,67936.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
30.0,4.209,79840.0,4.0,1,1,1,1,0,0,0,0,1,0,0,1,0,0
17.0,4.131,114263.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
33.0,4.437,67311.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
31.0,4.209,75421.0,3.81,0,1,1,1,0,0,0,0,0,0,0,1,0,0
5.0,4.164,102136.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22.0,4.725,53506.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
10.0,4.388,91477.0,3.73,0,1,1,1,0,0,0,0,0,0,0,0,0,0
23.0,4.18,100246.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
30.0,4.581,66907.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
21.0,4.626,80063.0,3.07,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6.0,4.0,82434.0,3.8,0,1,1,1,0,0,0,0,1,0,0,0,0,0
31.0,4.49,55738.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
15.0,3.985,58569.0,3.87,0,1,1,1,0,0,0,0,1,0,0,0,0,0
24.0,4.092,91982.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
23.0,4.347,83825.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
17.0,4.273,79603.0,3.83,0,1,1,1,0,0,0,0,0,0,0,0,0,0
9.0,4.0,79440.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
39.0,4.0,44924.0,3.94,0,1,1,1,0,0,0,0,0,0,0,1,0,0
17.0,4.29,75000.0,3.67,0,1,1,1,0,0,0,0,1,0,0,0,0,0
33.0,4.199,53636.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
41.0,4.643,61916.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
7.0,3.907,86185.0,3.81,0,1,1,1,0,0,0,0,1,0,0,0,0,0
25.0,4.362,52843.0,3.82,0,1,1,1,0,0,0,0,0,0,0,0,0,0
29.0,4.388,63733.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
32.0,3.96,118967.0,3.8,0,1,1,1,0,0,0,0,1,0,0,1,0,0
18.0,4.682,99682.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
28.0,4.61,98301.0,4.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
84.0,4.277,90570.0,4.0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
20.0,4.046,78641.0,3.8,0,1,1,1,0,0,0,0,1,0,0,0,0,0
55.0,4.78,72880.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
3.0,4.293,50266.0,3.21,0,1,1,1,0,0,0,0,1,0,0,0,0,0
72.0,4.669,136942.0,4.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
43.0,3.932,83931.0,4.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
31.0,4.287,76896.0,3.53,0,1,1,1,0,0,0,0,0,0,0,1,0,0
6.0,3.94,83119.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
11.0,4.124,83200.0,3.8,0,1,1,1,0,0,0,0,1,0,0,0,0,0
29.0,4.577,107851.0,3.75,1,1,1,1,0,0,0,0,1,0,0,0,0,0
12.0,4.16,61380.0,3.67,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10.0,4.148,72932.0,3.54,0,1,1,1,0,0,0,0,0,0,0,0,0,0
10.0,3.966,92459.0,2.4,0,1,1,1,0,0,0,0,1,0,0,0,0,0
14.0,4.325,87738.0,3.75,0,1,1,1,0,0,0,0,0,0,0,0,0,0
25.0,4.035,113926.0,3.47,0,1,1,1,0,0,0,0,1,0,0,0,0,0
0.0,3.853,28494.0,3.36,1,1,1,1,0,0,0,0,1,0,0,0,0,0
22.0,4.198,101894.0,3.82,0,1,1,1,0,0,0,0,1,0,0,0,0,0
15.0,4.076,61016.0,3.8,0,1,1,1,0,0,0,0,1,0,0,0,0,0
25.0,4.222,59182.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
19.0,4.25,100000.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
19.0,4.218,91173.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3.0,3.979,84476.0,3.53,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8.0,4.4,59571.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,4.218,59067.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
15.0,4.242,62823.0,3.53,1,1,1,1,0,0,0,0,0,0,0,0,0,0
23.0,4.172,153703.0,3.8,0,1,1,1,0,0,0,0,1,0,0,0,0,0
40.0,4.482,64256.0,4.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
6.0,4.18,68519.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
36.0,3.928,64968.0,3.63,0,1,1,1,0,0,0,0,0,0,0,1,0,0
18.0,3.99,54147.0,3.69,0,1,1,1,0,0,0,0,0,0,0,0,0,0
20.0,4.775,64274.0,2.81,0,1,1,1,0,0,0,0,1,0,0,0,0,0
12.0,4.41,36853.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
36.0,4.085,96417.0,3.6,0,1,1,1,0,0,0,0,1,0,0,1,0,0
4.0,3.713,61723.0,3.75,0,1,1,1,0,0,0,0,1,0,0,0,0,0
35.0,4.326,87136.0,3.23,0,1,1,1,0,0,0,0,0,0,0,1,0,0
10.0,4.238,35323.0,3.8,0,1,1,1,0,0,0,0,0,0,0,0,0,0
34.0,4.624,57552.0,3.4,0,1,1,1,0,0,0,0,1,0,0,1,0,0
18.0,4.312,60218.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
0.0,4.305,65082.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
10.0,4.0,62223.0,3.67,0,1,1,1,0,0,0,0,1,0,0,0,0,0
24.0,4.187,46950.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
31.0,4.341,74259.0,4.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
18.0,4.272,66047.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
21.0,3.876,55112.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
11.0,4.4,75958.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
13.0,3.941,25800.0,4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
8.0,3.971,29017.0,4.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
5.0,4.0,90779.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
34.0,4.194,103736.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
28.0,4.42,67143.0,3.6,0,1,1,1,0,0,0,0,1,0,0,0,0,0
12.0,4.231,75114.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
41.0,4.44,74292.0,4.0,0,1,1,1,0,0,0,0,1,0,0,1,0,1
5.0,4.272,107491.0,3.81,0,1,1,1,0,0,0,0,1,0,0,0,0,0
19.0,4.202,44447.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
42.0,4.391,76337.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
27.0,4.525,103761.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
21.0,4.0,53864.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
17.0,4.618,65429.0,3.41,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22.0,4.484,94084.0,3.79,0,1,1,1,0,0,0,0,0,0,0,0,0,0
20.0,4.157,67123.0,3.81,0,1,1,1,0,0,0,0,1,0,0,0,0,0
0.0,4.0,57495.0,2.5,0,0,1,1,0,0,0,0,1,0,0,0,0,0
15.0,4.245,57379.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
17.0,4.207,151904.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
21.0,4.585,65733.0,4.0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
35.0,4.277,73040.0,3.4,0,1,1,1,0,0,0,0,0,0,0,1,0,1
38.0,4.0,63695.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
78.0,3.965,76336.0,3.4,0,1,1,1,0,0,0,0,1,0,1,0,0,1
25.0,4.427,62602.0,4.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
40.0,4.307,69829.0,2.14,0,1,1,1,0,0,0,0,0,0,0,1,0,0
11.0,4.323,84249.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
5.0,3.994,126570.0,3.93,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,3.94,25800.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
26.0,4.152,111646.0,3.57,1,1,1,1,0,0,0,0,0,0,0,0,0,0
27.0,4.312,74337.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
20.0,4.027,52449.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
41.0,4.276,72649.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
22.0,4.228,125491.0,4.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1
48.0,4.421,105503.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
33.0,4.065,41730.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
9.0,4.357,106282.0,3.63,0,1,1,1,0,0,0,0,1,0,0,0,0,0
15.0,4.26,64737.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3.0,4.001,75000.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
21.0,4.0,76279.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
32.0,4.079,68458.0,4.0,0,1,1,1,0,0,0,0,1,0,0,1,0,1
15.0,3.978,78471.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
29.0,4.444,76244.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30.0,4.309,75000.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
24.0,3.943,61344.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
39.0,3.915,74199.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
24.0,4.475,87388.0,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
18.0,4.427,58524.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6.0,4.214,63547.0,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
26.0,4.38,106618.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
13.0,4.189,56594.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
21.0,4.258,90965.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
12.0,4.19,65965.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18.0,3.968,75000.0,3.53,0,1,1,1,0,0,0,0,0,0,0,0,0,0
9.0,4.236,75000.0,3.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
74.0,4.0,75369.0,4.0,0,1,1,1,0,0,0,0,1,1,0,0,0,1
41.0,4.183,81403.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
7.0,3.907,88198.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
0.0,3.954,85524.0,3.35,0,1,1,1,0,0,0,0,1,0,0,0,0,1
47.0,4.0,68352.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
12.0,4.577,86437.0,0.86,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6.0,4.041,51223.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
15.0,4.6,98928.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
0.0,4.387,45847.0,3.76,0,1,1,1,0,0,0,0,0,0,0,0,0,0
20.0,4.553,78924.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
48.0,4.533,66913.0,4.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
6.0,4.542,52181.0,3.77,0,1,1,1,0,0,0,0,1,0,0,0,0,0
18.0,4.28,26517.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
19.0,4.148,67964.0,3.6,0,1,1,1,0,0,0,0,1,0,0,0,0,0
24.0,4.217,84718.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
23.0,4.66,51937.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
32.0,4.347,142944.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
15.0,4.39,28546.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,4.39,99712.0,3.69,0,1,1,1,0,0,0,0,0,0,0,0,0,0
36.0,4.09,58168.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
9.0,4.211,89707.0,2.31,0,1,1,1,0,0,0,0,0,0,0,0,0,0
25.0,4.429,72239.0,3.79,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22.0,4.556,66362.0,3.76,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22.0,4.56,48551.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
37.0,4.0,67674.0,4.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
27.0,4.577,87280.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
32.0,3.947,85755.0,4.0,0,1,1,1,0,0,0,0,1,0,0,1,0,1
39.0,4.238,85598.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
20.0,4.076,109574.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
50.0,3.88,87610.0,3.72,0,1,1,1,0,0,0,0,1,0,0,1,0,0
36.0,4.235,84509.0,2.94,1,1,1,1,0,0,0,0,0,0,0,1,0,0
3.0,4.214,67362.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
24.0,4.334,64947.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
9.0,4.44,52715.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
46.0,4.434,75518.0,2.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
20.0,4.136,53042.0,3.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0
32.0,4.438,88960.0,3.75,0,1,1,1,0,0,0,0,0,0,0,1,0,0
40.0,4.333,163101.0,4.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
9.0,4.296,51879.0,4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
46.0,4.636,120653.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
25.0,4.667,78989.0,3.67,0,1,1,1,0,0,0,0,1,0,0,0,0,0
19.0,4.232,82935.0,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
47.0,4.349,70465.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
25.0,4.0,89334.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18.0,3.925,55660.0,3.83,0,1,1,1,0,0,0,0,0,0,0,0,0,0
51.0,4.0,102638.0,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
10.0,4.145,76790.0,3.18,0,1,1,1,0,0,0,0,0,0,0,0,0,0
30.0,3.835,52684.0,3.07,0,1,1,1,0,0,0,0,1,0,0,1,0,0
